Requester ID|xAR Title|XAR type|Investigation Class|Scientific Objective|Ground Campaign|Implementation Urgency|SSSG-Active|User-Active|Coverage Method| Sample length (Min.)| Sample length (Max.)|Number of samples|Coverage amount required|Allow Cross-Track Fragmentation|Require Full Duration Observations Across AOI|Instrument Mode|Band gain setting (VNIR1)|Band gain setting (VNIR2)|Band gain setting (VNIR3)|Band gain setting (SWIR0)|Band gain setting (SWIR5)|Band gain setting (SWIR6)|Band gain setting (SWIR7)|Band gain setting (SWIR8)|Band gain setting (SWIR9)|Day/Night|Sun Angle(Min.)|Sun Angle(Max.)|Pointing|Specific Look Angle|Specific View Swath|Range-Look Angle (Min.)|Range-Look Angle (Max.)|Look Angle Absolute Flag|Avoid Clouds|Coverage|Multiple Observation=2|Lifetime (Start)|Lifetime (End)|AW Duration (days)|AW Repeat Cycle =|Expedited Data|Justification for Expedited Data|Level 1B Process|Map Projection|Re-sampling|Commetns|AOI Points|AOI Points1 (Lon.- Lat.)|AOI Points2 (Lon.- Lat.)|AOI Points3 (Lon.- Lat.)|AOI Points4 (Lon.- Lat.)|AOI Points5 (Lon.- Lat.)|AOI Points6 (Lon.- Lat.)|AOI Points7 (Lon.- Lat.)|AOI Points8 (Lon.- Lat.)|AOI Points9 (Lon.- Lat.)|AOI Points10 (Lon.- Lat.)|AOI Points11 (Lon.- Lat.)|AOI Points12 (Lon.- Lat.)|AOI Points13 (Lon.- Lat.)|AOI Points14 (Lon.- Lat.)|AOI Points15 (Lon.- Lat.)|AOI Points16 (Lon.- Lat.)|AOI Points17 (Lon.- Lat.)|AOI Points18 (Lon.- Lat.)|AOI Points19 (Lon.- Lat.)|AOI Points20 (Lon.- Lat.)|AOI Points21 (Lon.- Lat.)|AOI Points22 (Lon.- Lat.)|AOI Points23 (Lon.- Lat.)|AOI Points24 (Lon.- Lat.)
R00E2201|H007EC1508_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|10/09/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Southern_Alaska; Kieffer (Extended)|14|-145 52'44.39"  60 35'31.92"|-145 57'57.61"  60 36'50.04"|-146 08'27.62"  60 47'37.68"|-146 28'08.38"  60 48'19.44"|-146 46'19.21"  61 00'48.60"|-146 51'36.00"  60 59'51.00"|-146 58'08.38"  60 55'33.24"|-147 03'00.01"  60 57'21.60"|-147 03'00.01"  61 48'23.04"|-146 26'34.78"  61 49'27.12"|-146 18'35.99"  61 44'44.16"|-146 17'13.21"  61 41'46.68"|-146 03'57.58"  61 30'58.32"|-145 52'44.39"  61 28'06.56"||||||||||
R00E2201|H007EC1509_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|10/09/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Southern_Alaska; Kieffer (Extended)|11|-139 20'52.83"  61 19'57.00"|-139 42'21.58"  59 50'03.48"|-140 01'40.80"  59 42'14.04"|-140 41'02.42"  59 37'36.48"|-141 10'08.42"  59 47'27.60"|-141 19'08.40"  59 53'00.24"|-140 59'56.37"  61 37'25.32"|-140 59'06.00"  61 37'18.12"|-140 50'56.40"  61 30'01.80"|-140 02'56.39"  61 30'34.56"|-139 47'49.19"  61 17'07.08"|||||||||||||
R00E2201|H007EC1510_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|10/09/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Western_Canada; Kieffer (Extended)|11|-127 24'28.82"  54 59'19.32"|-127 16'58.82"  54 54'58.68"|-126 51'39.57"  54 59'30.44"|-126 47'45.62"  54 52'56.28"|-127 01'44.43"  54 42'00.36"|-127 06'00.02"  54 23'24.00"|-127 21'03.59"  54 32'09.24"|-127 29'52.80"  54 29'47.76"|-127 36'25.18"  54 17'00.96"|-128 16'37.17"  54 20'40.20"|-128 15'50.43"  54 29'58.56"|||||||||||||
R00E2201|H007EC1511_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/01/2023 00:00:00|08/18/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Arctic_Canada; Kieffer (Extended)|13|-91 15'54.05"  80 20'47.76"|-90 59'34.84"  80 16'57.36"|-90 41'38.40"  80 05'43.08"|-89 42'25.20"  80 00'02.88"|-90 36'07.16"  78 15'28.80"|-90 56'52.79"  78 11'30.12"|-91 28'19.15"  78 14'40.52"|-92 20'13.22"  78 40'59.84"|-92 21'39.57"  78 47'52.76"|-92 02'42.05"  79 06'20.84"|-92 03'28.85"  79 15'25.92"|-92 09'07.23"  79 20'10.68"|-92 34'26.42"  79 21'53.28"|||||||||||
R00E2201|H007EC1512_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/01/2023 00:00:00|08/18/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Arctic_Canada; Kieffer (Extended)|11|-74 05'56.40"  71 50'15.36"|-74 24'14.37"  71 18'11.88"|-74 42'43.22"  70 48'01.44"|-75 29'56.37"  71 02'40.56"|-75 41'16.76"  71 19'08.76"|-76 19'55.20"  71 04'01.20"|-76 47'02.39"  71 23'28.64"|-76 52'15.61"  71 23'29.04"|-75 50'20.36"  72 38'49.20"|-75 35'45.63"  72 37'59.16"|-74 21'39.57"  72 09'28.76"|||||||||||||
R00E2201|H007EC1513_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|03/03/2023 00:00:00|04/20/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Southern_S_America; Kieffer (Extended)|17|-72 51'10.79"  -45 29'09.60"|-72 29'45.61"  -45 47'32.64"|-72 22'15.61"  -46 30'24.08"|-72 03'43.24"  -46 37'36.84"|-72 01'19.21"  -46 43'51.60"|-72 09'25.25"  -46 56'29.76"|-72 15'21.64"  -46 58'03.00"|-72 37'15.61"  -46 35'32.64"|-72 44'38.36"  -46 35'32.64"|-72 51'07.16"  -46 41'59.64"|-72 51'32.43"  -47 08'57.84"|-74 01'40.85"  -47 14'09.24"|-74 02'38.42"  -47 06'17.64"|-74 10'40.83"  -46 50'40.20"|-73 59'02.43"  -46 37'10.52"|-73 21'32.43"  -46 19'05.16"|-73 11'24.01"  -45 47'56.04"|||||||
R00E2201|H007EC1514_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/12/2023 00:00:00|08/13/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Greenland; Kieffer (Extended)|14|-22 35'13.22"  79 35'07.80"|-22 10'55.22"  79 36'25.56"|-22 05'42.00"  79 43'54.08"|-22 05'31.24"  79 59'00.56"|-21 39'39.64"  80 10'46.56"|-21 31'11.96"  79 52'23.16"|-21 25'40.83"  79 47'49.92"|-20 44'13.20"  79 49'28.92"|-20 37'19.23"  79 57'45.00"|-20 44'49.23"  80 19'33.56"|-20 40'44.35"  80 27'25.20"|-20 00'00.00"  80 28'10.92"|-20 00'00.00"  78 41'34.44"|-20 50'52.77"  78 39'05.36"||||||||||
R00E2201|H007EC1515_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/12/2023 00:00:00|08/13/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Greenland; Kieffer (Extended)|17|-20 00'00.00"  80 28'10.92"|-19 39'57.55"  80 28'33.56"|-19 34'40.81"  80 36'01.80"|-19 37'30.00"  80 55'15.92"|-19 20'34.75"  81 02'51.72"|-19 10'22.81"  81 15'38.88"|-18 46'40.85"  81 12'27.36"|-17 55'19.19"  81 20'31.20"|-17 17'49.19"  79 54'37.80"|-17 40'19.19"  79 40'44.40"|-19 00'18.02"  79 40'33.96"|-19 06'43.20"  79 34'06.96"|-19 08'02.41"  79 14'10.64"|-19 20'13.22"  79 01'30.72"|-19 18'10.83"  78 46'11.24"|-19 20'02.45"  78 43'31.44"|-20 00'00.00"  78 41'34.44"|||||||
R00E2201|H007EC1516_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/12/2023 00:00:00|08/13/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Iceland; Kieffer (Extended)|14|-18 56'52.79"  65 02'30.84"|-18 33'35.99"  65 01'53.04"|-18 17'56.44"  64 47'24.00"|-18 10'58.85"  64 44'52.44"|-17 13'40.79"  64 52'57.36"|-17 15'43.18"  63 53'46.28"|-17 21'50.45"  63 53'54.96"|-18 04'26.42"  64 03'13.68"|-18 16'15.59"  64 14'20.36"|-18 16'51.62"  64 31'06.60"|-18 23'16.80"  64 37'33.96"|-19 13'44.41"  64 31'17.04"|-19 28'55.18"  64 41'34.80"|-19 22'37.25"  64 43'39.72"||||||||||
R00E2201|H007EC1517_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/12/2023 00:00:00|08/13/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Iceland; Kieffer (Extended)|11|-17 13'40.79"  64 52'57.36"|-16 58'44.41"  64 55'03.72"|-15 10'08.42"  64 41'59.60"|-14 52'01.22"  64 48'00.72"|-14 47'42.05"  64 45'22.68"|-14 46'37.23"  64 40'52.64"|-14 49'37.19"  64 36'48.24"|-15 05'31.24"  64 34'38.28"|-15 30'43.18"  64 14'39.48"|-16 24'18.00"  63 52'33.60"|-17 15'43.18"  63 53'46.28"|||||||||||||
R00E2201|H007EC1518_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|10/09/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Scandanavia; Kieffer (Extended)|10|7 31'01.20"  62 30'13.68"|7 39'21.60"  62 31'46.52"|7 51'18.00"  62 16'46.52"|8 07'51.60"  62 11'05.28"|8 12'43.20"  61 51'25.92"|8 41'42.00"  61 39'57.24"|8 43'12.00"  61 28'22.44"|8 35'24.00"  61 19'19.16"|7 41'52.80"  61 16'17.04"|6 59'27.60"  62 06'36.36"||||||||||||||
R00E2201|H007EC1519_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|10/09/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Scandanavia; Kieffer (Extended)|10|18 16'37.20"  68 45'59.40"|18 28'37.20"  68 43'29.96"|18 29'49.20"  68 40'35.04"|18 15'39.60"  68 31'21.32"|18 12'28.80"  68 26'46.64"|17 59'09.60"  67 35'46.64"|18 02'06.00"  67 14'29.04"|17 48'50.40"  67 05'59.96"|17 39'00.00"  67 08'49.20"|17 33'36.00"  68 16'58.40"||||||||||||||
R00E2201|H007EC1520_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|10/09/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Europe; Kieffer (Extended)|15|7 54'32.40"  45 50'23.64"|7 38'20.40"  45 48'58.68"|7 33'14.40"  45 46'36.84"|7 30'03.60"  45 42'02.52"|7 28'01.20"  45 28'15.60"|7 12'36.00"  45 11'23.64"|6 38'27.60"  45 01'57.36"|6 20'42.00"  44 45'49.28"|6 06'46.80"  44 51'39.96"|6 04'40.80"  45 10'38.64"|6 34'01.20"  45 22'23.52"|6 39'21.60"  45 27'01.04"|6 39'54.00"  45 49'12.72"|6 49'55.20"  46 11'47.04"|7 54'32.40"  46 38'16.04"|||||||||
R00E2201|H007EC1521_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|10/09/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Europe; Kieffer (Extended)|13|9 35'02.40"  46 13'17.04"|8 49'01.20"  46 30'19.08"|8 41'38.40"  46 30'19.08"|8 13'04.80"  46 14'35.88"|7 55'40.80"  45 50'29.40"|7 54'32.40"  45 50'23.64"|7 54'32.40"  46 38'16.04"|7 57'50.40"  46 39'37.44"|8 26'16.80"  46 56'08.88"|8 45'03.60"  46 54'27.00"|8 58'51.60"  47 04'42.24"|9 28'19.20"  46 57'30.24"|9 35'02.40"  47 02'44.88"|||||||||||
R00E2201|H007EC1522_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|10/09/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Europe; Kieffer (Extended)|14|11 01'26.40"  46 34'17.40"|10 55'58.80"  46 29'07.80"|10 54'03.60"  46 05'56.40"|10 38'34.80"  46 01'33.60"|10 28'26.40"  46 04'03.00"|10 15'03.60"  46 17'50.64"|9 41'56.40"  46 10'43.68"|9 35'02.40"  46 13'17.04"|9 35'02.40"  47 02'44.88"|9 40'44.40"  47 07'12.32"|9 55'22.80"  47 00'15.48"|10 16'30.00"  47 08'07.80"|10 33'14.40"  47 01'27.12"|10 50'16.80"  47 07'41.16"||||||||||
R00E2201|H007EC1523_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|10/09/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Europe; Kieffer (Extended)|18|12 41'24.00"  47 17'27.96"|13 23'42.00"  47 03'54.00"|13 24'39.60"  47 00'49.28"|13 20'45.60"  46 56'11.40"|12 20'34.80"  46 56'56.40"|11 57'10.80"  46 44'42.00"|11 56'34.80"  46 25'40.80"|11 52'55.20"  46 22'44.04"|11 49'08.40"  46 24'25.20"|11 53'13.20"  46 40'48.00"|11 50'38.40"  46 47'44.16"|11 32'45.60"  46 57'06.48"|11 25'22.80"  46 57'06.48"|11 01'26.40"  46 34'17.40"|10 50'16.80"  47 07'41.16"|11 03'14.40"  47 12'25.20"|11 25'30.00"  47 02'16.08"|12 07'40.80"  47 16'37.20"||||||
R00E2201|H007EC1524_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|10/10/2023 00:00:00|12/10/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Himalaya/Central_Russia; Kieffer (Extended)|3|75 49'44.41"  42 13'05.52"|75 49'04.80"  42 15'36.36"|75 50'56.40"  42 15'16.20"|||||||||||||||||||||
R00E2201|H007EC1525_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|10/10/2023 00:00:00|12/10/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Himalaya/Central_Russia; Kieffer (Extended)|14|80 21'25.21"  42 35'28.68"|81 31'55.19"  42 31'23.16"|81 45'07.20"  42 42'59.04"|82 19'12.00"  42 49'50.52"|82 30'43.20"  42 58'33.60"|82 46'48.00"  42 54'10.80"|82 49'15.60"  42 34'31.04"|82 29'16.80"  42 32'08.52"|82 16'15.61"  42 23'40.56"|81 59'09.60"  42 26'26.16"|81 45'21.59"  42 17'07.80"|81 12'46.79"  42 13'44.76"|80 13'22.80"  41 38'12.48"|79 56'16.81"  41 42'37.44"||||||||||
R00E2201|H007EC1526_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|10/10/2023 00:00:00|12/10/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Himalaya/Central_Russia; Kieffer (Extended)|8|83 17'45.59"  31 19'14.16"|83 15'07.20"  31 33'38.88"|83 26'45.60"  31 55'17.04"|83 35'13.19"  31 58'13.08"|83 55'04.80"  31 52'16.68"|83 57'53.99"  31 42'09.36"|83 34'51.60"  31 23'39.48"|83 31'15.61"  31 15'51.84"||||||||||||||||
R00E2201|H007EC1527_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|10/10/2023 00:00:00|12/10/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Himalaya/Central_Russia; Kieffer (Extended)|12|80 21'25.21"  42 35'28.68"|79 56'16.81"  41 42'37.44"|79 38'27.60"  41 47'13.56"|78 45'25.21"  41 30'44.64"|78 18'25.20"  40 59'08.88"|77 34'26.39"  40 50'05.28"|77 32'38.40"  42 03'46.80"|77 51'32.40"  42 04'20.64"|78 29'56.40"  42 26'42.00"|78 46'15.61"  42 29'19.68"|79 16'58.79"  42 18'44.64"|79 57'18.01"  42 36'52.92"||||||||||||
R00E2201|H007EC1528_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|3|3|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|08/15/2023 00:00:00|10/02/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|NE_Russia/Kamchatka; Kieffer (Extended)|16|171 33'32.42"  62 14'14.28"|172 04'40.81"  62 10'51.96"|172 11'52.79"  60 54'44.96"|171 55'19.19"  60 47'53.88"|171 32'31.23"  60 50'52.44"|171 15'07.20"  60 40'17.40"|171 11'20.38"  60 54'48.96"|171 33'10.78"  61 14'44.52"|171 32'23.98"  61 23'49.52"|171 19'40.81"  61 39'44.96"|171 12'25.20"  61 41'02.04"|170 57'14.38"  61 35'33.00"|170 46'04.82"  61 40'23.52"|170 39'50.41"  61 57'04.68"|170 49'48.01"  62 17'02.76"|171 12'43.22"  62 10'19.20"||||||||
R00E2201|H007EC1529_ex|8|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|1|1|1|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|07/05/2023 00:00:00|10/09/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Pacific_NW; Kieffer (Extended)|12|-121 31'04.82"  48 57'45.36"|-121 13'58.81"  48 59'48.48"|-121 06'21.61"  48 45'25.20"|-121 00'32.41"  48 42'06.48"|-121 27'07.19"  47 53'25.44"|-121 35'34.81"  47 57'10.80"|-121 44'41.98"  48 09'08.28"|-121 39'18.00"  48 24'54.00"|-121 39'46.78"  48 30'28.08"|-121 42'57.61"  48 35'02.40"|-121 56'20.38"  48 42'37.80"|-121 56'27.58"  48 46'03.72"||||||||||||
R00E2201|H007EC1530_ex|9|19|See GLIMS documents|0|1|1|1|0|1|1|1|100|1|0|1|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-24|24|0|0|20%|1|01/15/2023 00:00:00|01/31/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_wide; Kieffer (Extended)|4|180 00'00.00"  -84 30'00.00"|-176 41'59.99"  -84 30'00.00"|-176 41'59.99"  -85 00'00.00"|180 00'00.00"  -85 00'00.00"||||||||||||||||||||
R00E2201|H007EC1531_ex|9|19|See GLIMS documents|0|1|1|1|0|1|1|1|100|1|0|1|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-24|24|0|0|20%|1|01/15/2023 00:00:00|01/31/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_wide; Kieffer (Extended)|5|-176 41'59.99"  -84 30'00.00"|-173 23'59.98"  -84 30'00.00"|-173 23'59.98"  -85 00'00.00"|-175 18'00.01"  -85 00'00.00"|-176 41'59.99"  -85 00'00.00"|||||||||||||||||||
R00E2201|H007EC1532_ex|9|19|See GLIMS documents|0|1|1|1|0|1|1|1|100|1|0|1|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-24|24|0|0|20%|1|01/15/2023 00:00:00|01/31/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_wide; Kieffer (Extended)|5|-173 23'59.98"  -84 30'00.00"|-170 06'00.02"  -84 30'00.00"|-170 06'00.02"  -85 00'00.00"|-170 36'00.02"  -85 00'00.00"|-173 23'59.98"  -85 00'00.00"|||||||||||||||||||
R00E2201|H007EC1533_ex|9|19|See GLIMS documents|0|1|1|1|0|1|1|1|100|1|0|1|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-24|24|0|0|20%|1|01/15/2023 00:00:00|01/31/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_wide; Kieffer (Extended)|4|-170 06'00.02"  -84 30'00.00"|-166 48'00.01"  -84 30'00.00"|-166 48'00.01"  -85 00'00.00"|-170 06'00.02"  -85 00'00.00"||||||||||||||||||||
R00E2201|H007EC1534_ex|9|19|See GLIMS documents|0|1|1|1|0|1|1|1|100|1|0|1|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-24|24|0|0|20%|1|01/15/2023 00:00:00|01/31/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_wide; Kieffer (Extended)|5|-166 48'00.01"  -84 30'00.00"|-163 30'00.00"  -84 30'00.00"|-163 30'00.00"  -85 00'00.00"|-165 53'59.98"  -85 00'00.00"|-166 48'00.01"  -85 00'00.00"|||||||||||||||||||
R00E2201|H007EC1535_ex|9|19|See GLIMS documents|0|1|1|1|0|1|1|1|100|1|0|1|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-24|24|0|0|20%|1|01/15/2023 00:00:00|01/31/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_wide; Kieffer (Extended)|5|-163 30'00.00"  -84 30'00.00"|-160 11'59.99"  -84 30'00.00"|-160 11'59.99"  -85 00'00.00"|-161 11'59.99"  -85 00'00.00"|-163 30'00.00"  -85 00'00.00"|||||||||||||||||||
R00E2201|H007EC1536_ex|9|19|See GLIMS documents|0|1|1|1|0|1|1|1|100|1|0|1|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-24|24|0|0|20%|1|01/15/2023 00:00:00|01/31/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_wide; Kieffer (Extended)|4|-160 11'59.99"  -84 30'00.00"|-156 53'59.98"  -84 30'00.00"|-156 53'59.98"  -85 00'00.00"|-160 11'59.99"  -85 00'00.00"||||||||||||||||||||
R00E2201|H007EC1537_ex|9|19|See GLIMS documents|0|1|1|1|0|1|1|1|100|1|0|1|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-24|24|0|0|20%|1|01/15/2023 00:00:00|01/31/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_wide; Kieffer (Extended)|5|-156 53'59.98"  -84 30'00.00"|-153 36'00.02"  -84 30'00.00"|-153 36'00.02"  -85 00'00.00"|-156 30'00.00"  -85 00'00.00"|-156 53'59.98"  -85 00'00.00"|||||||||||||||||||
R00E2201|H007EC1538_ex|9|19|See GLIMS documents|0|1|1|1|0|1|1|1|100|1|0|1|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-24|24|0|0|20%|1|01/15/2023 00:00:00|01/31/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_wide; Kieffer (Extended)|5|-153 36'00.02"  -84 30'00.00"|-150 18'00.01"  -84 30'00.00"|-150 18'00.01"  -85 00'00.00"|-151 48'00.01"  -85 00'00.00"|-153 36'00.02"  -85 00'00.00"|||||||||||||||||||
R00E2201|H007EC1539_ex|9|19|See GLIMS documents|0|1|1|1|0|1|1|1|100|1|0|1|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-24|24|0|0|20%|1|01/15/2023 00:00:00|01/31/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_wide; Kieffer (Extended)|5|-150 18'00.01"  -84 30'00.00"|-147 00'00.00"  -84 30'00.00"|-147 00'00.00"  -85 00'00.00"|-147 06'00.02"  -85 00'00.00"|-150 18'00.01"  -85 00'00.00"|||||||||||||||||||
R00E2201|H007EC1540_ex|9|19|See GLIMS documents|0|1|1|1|0|1|1|1|100|1|0|1|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-24|24|0|0|20%|1|01/15/2023 00:00:00|01/31/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_wide; Kieffer (Extended)|4|-147 00'00.00"  -84 30'00.00"|-143 41'59.99"  -84 30'00.00"|-143 41'59.99"  -85 00'00.00"|-147 00'00.00"  -85 00'00.00"||||||||||||||||||||
R00E2201|H007EC1541_ex|9|19|See GLIMS documents|0|1|1|1|0|1|1|1|100|1|0|1|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-24|24|0|0|20%|1|01/15/2023 00:00:00|01/31/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_wide; Kieffer (Extended)|5|-143 41'59.99"  -84 30'00.00"|-140 23'59.98"  -84 30'00.00"|-140 23'59.98"  -85 00'00.00"|-142 23'59.98"  -85 00'00.00"|-143 41'59.99"  -85 00'00.00"|||||||||||||||||||
R00E2201|H007EC1542_ex|9|19|See GLIMS documents|0|1|1|1|0|1|1|1|100|1|0|1|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-24|24|0|0|20%|1|01/15/2023 00:00:00|01/31/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_wide; Kieffer (Extended)|5|-140 23'59.98"  -84 30'00.00"|-137 06'00.02"  -84 30'00.00"|-137 06'00.02"  -85 00'00.00"|-137 41'59.99"  -85 00'00.00"|-140 23'59.98"  -85 00'00.00"|||||||||||||||||||
R00E2201|H007EC1543_ex|9|19|See GLIMS documents|0|1|1|1|0|1|1|1|100|1|0|1|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-24|24|0|0|20%|1|01/15/2023 00:00:00|01/31/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_wide; Kieffer (Extended)|4|-137 06'00.02"  -84 30'00.00"|-133 48'00.01"  -84 30'00.00"|-133 48'00.01"  -85 00'00.00"|-137 06'00.02"  -85 00'00.00"||||||||||||||||||||
